"maxreR" "maxreP" "maxreL"
"154" 0.174793121788743 0.0267929100438145 1.03514641865131
"155" 1.92671655987674 0.959048948361868 0.215052638820885
"156" 0.378897184991837 0.158421241675533 3.34632637505531
"157" 1.08710598732599 0.249083883310267 0.041572158262778
"158" 0.0433464416465525 0.558002331527568 0.307272409711736
"159" 0.866123866785776 0.66530258992951 0.0273586307674737
"160" 0.595591316823066 0.401388902455516 0.01587416983398
"161" 0.118961681123734 0.174359270478747 1.61304707153782
"162" 0.245144925753495 0.338233998998286 0.191542489664329
"163" 0.723856729139088 1.54497636714825 0.666298838462547
"164" 0.751865851458863 0.830437227186294 0.152675307505127
"165" 0.612674145420312 0.356824007064735 1.13564134540611
"166" 0.390629145850088 0.623696295910455 0.0849973345092687
"167" 0.924152733143984 0.0656567230629377 0.179031646912186
"168" 1.99937733667292 0.3690569029913 0.490848300556257
"169" 0.543469567810679 0.601997232196681 0.566456942514989
"170" 0.411304139770729 0.4693791471607 0.827806669702911
"171" 0.455627242199551 0.778624250642642 0.0848842569258315
"172" 1.16019974021943 0.740155863389472 1.01096067756735
"173" 0.981875352737431 0.901481129660295 1.57980449336301
"174" 0.160664200802568 0.565011115441792 0.429794773992302
"175" 0.353599268604011 0.0974597656595963 0.150947391414594
"176" 0.330320128695995 0.368594567505081 0.373114731625801
"177" 0.402443706836315 0.328151382438775 0.421177996415313
"178" 0.138979245062556 0.426864446507616 0.135266518784549
"179" 0.870877230597591 0.0441767352342954 0.184299684089182
"180" 0.618462431039265 0.985888705907402 2.25908292151078
"181" 0.477369848396491 0.431112679081368 0.48803917332189
"182" 0.679761066095661 0.158975927237797 0.302730426781787
"183" 0.840215080493487 0.0175825034717246 1.08403170319681
"184" 0.0493294853219968 0.567068211132615 0.98388280077534
"185" 1.24374434678778 0.853920176095019 0.197424443423749
"186" 0.17595322591079 0.0883584678246733 0.112492395255483
"187" 0.46498321074998 0.435880378671532 0.0928089087074845
"188" 0.340218695501887 1.55674213629323 0.481261700016444
"189" 0.434698632050456 0.125164371715478 0.0310648344676172
"190" 0.866741670023917 0.534393413494288 0.199561909358936
"191" 3.011292109888 1.62683776881721 1.46352058974341
"192" 0.134232322001823 0.818153062889021 0.666809159309771
"193" 0.121315336547527 0.723485086168945 0.48417726896375
"194" 0.414911363713444 0.33152589325312 0.445231769164157
"195" 0.103363442082398 0.361130641417214 0.0446372695445205
"196" 0.322059259438203 0.0577941784686584 0.297051934326005
"197" 0.125073865466094 0.145471432941431 1.5157097103075
"198" 0.143042963894379 3.12132179656822 0.801914988329996
"199" 0.476335099314595 0.119223404999556 0.840658075489955
"200" 0.570727254639236 0.343839898551813 0.841080628662939
"201" 0.822491419977059 0.591473836235329 1.09328036512887
"202" 0.318557263124876 1.09758074597302 1.16596850982284
"203" 0.309917583704192 0.262154300907362 0.231547826028942
"204" 0.134914610603828 0.351439221801075 0.0557330485118355
"205" 1.60485490629893 0.203274597614473 1.33483290069741
"206" 2.04059691306229 0.710892874110812 0.061174882882572
"207" 0.408341447168305 0.45451937926489 0.0119212808022168
"208" 0.723537741589981 0.612595840561477 0.106582193563585
"209" 0.364740285898688 0.246048793862603 0.0357218153400111
"210" 0.0169581892793302 1.67292455639367 0.769350459521258
"211" 0.370320683773302 0.608771347492208 2.01204409529013
"212" 0.0467495535790225 0.315067512804806 0.146463027573425
"213" 0.112522825020041 0.244401833155898 0.452447440326073
"214" 0.0659209043464489 1.21949928270781 1.24089178785738
"215" 0.654652705718882 1.70215594130946 2.09009980415144
"216" 0.348931851825506 0.117023114828693 1.12621928055712
"217" 0.617465539942113 0.612174738366576 0.558063719671955
"218" 0.609545993673099 0.225230999273191 0.367938093505034
"219" 0.358879153923887 0.474134525157182 0.0899009955362827
"220" 0.324458309087101 0.326749011453979 1.83333141872755
"221" 0.530303748546867 0.407741903436353 0.2345033746133
"222" 0.228977414671052 0.262848288731845 2.58940610094469
"223" 0.65113365680366 0.721509279938297 0.557994223765213
"224" 0.949216168253821 0.210865964975048 0.312484926207571
"225" 0.292544959865905 1.02993952411219 0.274998259504944
"226" 0.144053532169086 0.0974211654151776 0.0469111224012122
"227" 1.50844567272718 0.297952599758312 0.8913416297448
"228" 0.138012919682976 0.213525072882378 1.17433080618225
"229" 0.541888997628369 0.10063791538492 0.148430711727874
"230" 0.723355771991225 0.987773167487434 0.219910823671005
"231" 1.24620205406658 1.1389514292092 1.07995899861502
"232" 0.0941047925660939 0.48821559664011 0.104434073230916
"233" 0.836702610293717 0.0756284531981438 0.0411888157329032
"234" 0.0694526924097456 0.966655492422333 0.651767831492632
"235" 0.31510911787845 0.530598710130115 0.613013983512212
"236" 0.714792170316364 2.32576023757231 0.0865711869443064
"237" 0.0932383772491004 1.08741045806352 1.72299968627145
"238" 1.61627952084668 0.190641632488324 0.191898748498111
"239" 0.282525436679395 0.814491198860282 0.451856386366392
"240" 0.117297537611652 0.118656453052766 1.22193349932997
"241" 0.376493215535593 0.286149304412106 0.0285599519124708
"242" 1.80267845711471 0.697944496091376 0.682719838201457
"243" 0.481727113744945 0.119304401101392 0.299579557937823
"244" 0.670768118931911 0.245094718946104 1.06493866354062
"245" 0.977908518564509 0.729927204033611 0.140382221310084
"246" 1.53412010888084 0.912332581458348 0.0575960907094043
"247" 0.4447895708923 0.366456274062456 0.597377699314154
"248" 0.123304581632783 0.348714962450016 2.95450149046626
"249" 1.19813467546221 0.0359678515834146 0.393845930444358
"250" 0.709987940760685 0.488208972895803 0.380608268733621
"251" 0.710059767922621 0.797792816633523 3.00608270223736
"252" 0.202526147113127 0.177895769122463 0.38994426404145
"253" 0.883458671838141 2.82078704708272 0.458692211500287
"254" 0.373887846886013 3.78177479078099 0.268070486016991
"255" 0.226818283596097 2.66256598796591 0.466560935878108
"256" 0.31585228739544 0.256081483383117 0.185173579676206
"257" 0.686178541698017 0.049919480089324 0.0680924332766047
"258" 1.68170443490036 0.0684277374231312 0.671495436625828
"259" 0.28464589336643 1.10888731040064 1.48490197623983
"260" 1.50185280003913 0.0878771282852062 0.438722557390531
"261" 0.0891496813702328 0.187807989988796 0.432544968895695
"262" 0.371509145813679 0.0917856696320405 0.115544297304151
"263" 0.697974623402199 0.157498647392701 0.0660255282095203
"264" 0.0588373662640474 0.927532200290315 0.519051470557013
"265" 2.26437003250344 0.45137750658964 0.380363907277355
"266" 0.453086729263568 0.395692154589934 0.207461259725717
"267" 0.175981605093671 0.162806448815896 2.73564390829863
"268" 0.81160956107867 1.98026760360582 0.247702734521708
"269" 0.264859440508713 2.03793584268859 0.458855182536269
"270" 1.2385161170776 2.46177373264321 0.12199497837146
"271" 0.818542416013377 0.37491636643039 2.28211356315412
"272" 0.256602847255661 0.172105541225715 0.441523986047701
"273" 0.448865179195487 0.303270583042425 1.41918762549747
"274" 0.169571318763486 0.586041487664347 0.179616507638187
"275" 0.419697132848535 0.255891547662855 0.00882628060765218
"276" 1.29782174429822 0.449263986005705 0.330042289758787
"277" 0.163625995689304 0.649892955320612 1.51987187832357
"278" 0.628950072980337 0.070661963155449 0.803670064823971
"279" 0.4904376581518 0.0772455237481981 2.46770794602863
"280" 1.79421966210481 0.523291695264825 0.219765224105374
"281" 0.552305255260662 0.113796440032689 0.0679386188135001
"282" 0.315820170631467 1.84846010091602 0.182586630565238
"283" 0.212029447917931 0.283473039427745 0.0333975461316445
"284" 1.62087807682303 1.98082409631456 1.85159960484291
"285" 0.27692726914039 0.126932948416351 0.0813207640319526
"286" 0.295129546863771 1.17671230653983 0.144576099446811
"287" 0.289883973194018 0.418558757457356 0.317808517989642
"288" 0.200920341165586 0.461614872733128 0.196179170615045
"289" 1.40909798825052 2.544193042705 1.56787390330872
"290" 0.919766824414637 0.792745108552833 0.544269397346877
"291" 0.546112107992406 0.340225662357834 0.768527748956473
"292" 0.7516714882169 1.54364582171354 0.23618731593644
"293" 0.938119034492785 0.407208599703657 2.18619876985024
"294" 0.0838969923617645 0.269179347357179 0.0323421575778545
"295" 0.734547602149211 0.846128257469565 0.02818826675416
"296" 1.58422373980073 0.0813525796667934 0.125776425208027
"297" 0.365441484674321 1.19220004521361 0.848585411505159
"298" 1.77029033687265 0.17685722083377 0.35409169477904
"299" 0.0320385155576065 0.0796767861891791 0.103259014143579
"300" 0.473371009231724 0.0599309590412052 0.0286973251619854
"301" 0.758211864148021 0.353724605772662 0.165176983426016
"302" 0.429939577385769 0.0716826228139643 0.0468430999215932
"303" 0.855742118557478 0.177820259475749 0.148161654585804
"304" 1.13954935014671 0.627383417841367 0.283644006628867
"305" 0.0887024560114306 0.445052274096347 0.0697479638063354
"306" 0.912193787601777 2.24985034680518 0.135791603477487
"307" 0.242207068976136 2.51962190397223 0.228734173887586
"308" 0.917358642590044 1.86613491750778 1.10859117211334
"309" 0.421093134484937 1.13285982225856 0.386078900219745
"310" 0.212672298172221 0.36218982735129 0.196829586324769
"311" 1.65035974196829 0.0538865501916014 0.475495590537139
"312" 0.0931544802258582 0.296197454151976 0.34286806333988
"313" 1.46105541037558 0.498129220990149 0.905515162037239
"314" 2.12667886905786 0.127610815588051 0.389180419844859
"315" 0.0612902931051442 0.465521338029785 0.158944980432656
"316" 0.0888053508491697 0.108741808403986 0.0986414727515905
"317" 0.51524373488909 0.386293985774956 0.389831358208147
"318" 2.07818005502687 0.171147775790177 0.141975326450769
"319" 0.974230381934116 0.0872169703206089 2.14954637911414
"320" 0.149162465032617 0.815255250066661 2.01305454146988
"321" 1.92245971413236 0.157052948058566 1.03235617991007
"322" 1.12941335796055 0.796224588180463 0.344845110359494
"323" 1.62995771118018 0.0209445106580558 2.9298731411421
"324" 0.48700807105419 0.102876290508544 0.307766050319027
"325" 0.677312100877259 0.159381314601147 2.16218043827576
"326" 0.605029231769334 1.19206581869724 2.53789866907658
"327" 0.272898795756752 0.857958625921975 0.0713180095587407
"328" 0.83867901157681 0.607834862176898 2.01131261567169
"329" 0.870946032160477 0.432519902505725 0.115173956455857
"330" 0.312732121849551 0.0450058646793012 0.277057111792715
"331" 2.33235843992393 0.0936406385151852 0.138857819127408
"332" 0.244586339238693 0.162075723328139 0.0520727247929444
"333" 0.656490034418801 0.100333280303612 1.8404526217824
"334" 0.18715325177246 0.710967257535791 2.14105069762986
"335" 0.653876768103603 0.232548681037024 1.78330154847623
"336" 0.522057952790256 0.124242859438581 0.0737603018949545
"337" 0.329565596088636 0.292712015145768 0.200387103937118
"338" 0.145585491678852 0.512258141630477 0.0353313729411692
"339" 0.814572851735708 0.175433431532321 0.747877862207767
"340" 0.499723356587655 0.0995329686681766 0.107809760063554
"341" 0.145545682185883 0.195910597020696 0.27163470710737
"342" 0.567825044663921 0.448651054726508 0.556960703759007
"343" 0.2337383442286 0.461519738675809 0.49548574581032
"344" 0.0657780140661951 1.32567905880823 0.182486348562893
"345" 1.09290274021057 0.131306544220827 0.164500649266821
"346" 1.99396740568405 0.448330601681997 0.0475078153498119
"347" 0.19899242252023 0.395318187184974 0.0306368852146782
"348" 0.211882175246757 0.323673876874701 0.0157600100215039
"349" 0.669118106548996 0.321950558068414 0.211868879153979
"350" 1.05218760115276 4.18581599145537 0.408721248479693
"351" 0.363616027468896 0.0848314074355583 0.539159910777084
"352" 1.5816554400523 0.0725832095870722 1.51086667718957
"353" 0.654093298229764 0.197158620920576 0.205912914991834
"354" 0.782821281300204 1.32880476283596 0.203394346913885
"355" 1.34835566787176 0.19814327421159 0.312007708119563
"356" 1.19702252188106 0.503900029181136 0.853342366178967
"357" 0.55417729934461 0.175620202766757 0.160310734926626
"358" 0.430784605895044 1.25504075223411 0.390673633825587
"359" 1.1562088168788 0.546497612225393 0.218088815759525
"360" 0.943584023149558 1.1166058875346 2.95153620257702
"361" 0.130107188130105 0.42646201168755 0.842040753442758
"362" 0.270803000462801 1.20404288934424 0.511077288489719
"363" 0.310387362780801 1.55413087883534 0.328197454170381
"364" 0.736996946833208 0.277339142219462 0.302878922627949
"365" 0.0803698622683825 0.727976374557321 0.316610306158945
"366" 1.19532216739561 0.492426040236539 0.0312112743464666
"367" 3.20944759081062 3.39860318392683 0.318580936302002
"368" 0.240600115591742 0.205555627798298 0.582154175133301
"369" 0.221887550015451 0.229052793358727 0.103041207571705
"370" 2.90640299264273 4.35778125755746 0.595890136260968
"371" 0.251797379170276 0.468568203105502 0.0893881099311847
"372" 0.173290706369776 0.243677030313494 0.207296710977225
"373" 0.250914740621077 0.0900135251036529 0.586164655202308
"374" 0.385952818525 0.0409446597711796 0.756489727022992
"375" 0.379403759318573 0.220123033125145 0.0380689275995934
"376" 0.230358182856193 1.17573886139822 0.285650539134723
"377" 0.152369546967546 0.234985272303789 0.610031548486964
"378" 0.560410694584448 0.80553841681296 0.373507443618226
"379" 2.22687397987376 0.142432551060218 0.235497228303458
"380" 1.19127604203869 0.029262347554911 0.788263942158966
"381" 2.14357594376816 0.159544232885534 0.166643777314373
"382" 1.24262349363034 0.213129021261611 0.0283698319269036
"383" 0.902197546204184 0.0938662198252802 1.04100073902862
"384" 0.888166872234834 0.198439672136333 0.253952758388616
"385" 0.433873826518322 0.182858542605513 0.163670124081996
"386" 2.17961713720192 0.474153230973022 0.623323204337934
"387" 0.470269801878821 0.306887145320099 0.553117875376546
"388" 0.44429907094495 0.170813693188595 0.539315224664867
"389" 0.87061896587624 0.160164216535381 0.64804201298678
"390" 0.972866116913344 0.646152872119365 0.0177992247467106
"391" 2.37183388700994 2.25643561271251 0.0618265208699692
"392" 0.640198559981296 1.00227476479005 0.0147535949683557
"393" 1.56262580234887 2.14442113071592 0.0803411689013052
"394" 0.396393250526045 0.246248749365645 0.260268830311504
"395" 1.71383613793849 1.20461229026289 0.0238071820779963
"396" 0.277921875501313 0.461379182132029 0.290041535945864
"397" 0.572670252463501 0.0393403842932836 1.89280727224963
"398" 0.54773934262897 1.04032403524607 2.83314174964789
"399" 0.33580104551524 0.165125796393269 0.0330853792411074
"400" 0.560685510424467 0.139496645225164 0.192958527922122
"401" 1.57439093616577 0.0521550721913167 1.61019304574367
"402" 1.00929988074618 0.292559832470479 2.87323202549243
"403" 0.0484513429737571 0.0993269345901957 0.47905353117107
"404" 1.6491791948281 0.304993198781101 1.37626598873992
"405" 0.144026582022211 0.0824761542772553 0.400285394210767
"406" 2.61172188303958 0.913350104877207 0.711033024884806
"407" 0.0861016168992079 1.36415808310733 0.10923267486817
"408" 0.134061418299502 0.146381641148288 0.258356837149367
"409" 0.152213625987646 0.187803674436083 0.254148881890462
"410" 0.401145202170083 0.311295451784947 0.210739596173696
"411" 0.546048722491983 0.393480599765097 0.38710495924345
"412" 0.873061849718429 0.130665528225957 0.269422054322385
"413" 0.124178130352884 0.183460564326052 2.64110741340558
"414" 0.551009552242502 0.0936760183654619 2.48912516658557
"415" 0.398561681178234 0.261190805842894 0.0468233040034325
"416" 0.495949244745714 0.403958565668244 0.0675622953755163
"417" 0.260962642249793 0.0894403568984805 0.807951936447898
"418" 0.340803725515143 0.382224894684416 1.35011767151432
"419" 1.38919509447181 0.0706208728910971 0.430345996075939
"420" 0.312707076953822 1.54620419425645 0.641028425191746
"421" 0.0977051038400227 0.0787017208417239 0.0858149300116189
"422" 0.59298627485266 0.703004870817908 0.319319233386829
"423" 0.128118915614432 3.00489621818209 0.0633242748209867
"424" 1.55836165107534 0.723228300845834 0.24850519779741
"425" 1.54535878075652 0.240948600351556 1.84091741966908
"426" 0.243216605961244 0.182826973996443 0.0665903266184176
"427" 0.721089066395752 0.508153506161807 0.0349285514738112
"428" 1.66485801712889 0.0399255052489512 0.131571700984977
"429" 0.326841466830128 0.116032364643772 0.0659051502416241
"430" 0.740426992040245 0.6076308726755 0.0705603970381575
"431" 0.266295542123186 0.646399250153275 0.260322573559673
"432" 0.315316103656988 0.781149273136698 0.274551527578669
"433" 0.528625852513263 0.18599882412303 1.48071227552694
"434" 0.220049266340612 0.332707945573423 0.431227187153424
"435" 0.542687482662557 0.0781152043610664 0.033651900483871
"436" 0.474659444931568 0.277475233023089 0.213766442441893
"437" 0.45346318873069 0.540011498977596 0.023171273363972
"438" 0.104505415925209 0.254986397668535 0.1455480145246
"439" 0.113084887467086 1.52885159610318 0.763787963818366
"440" 0.0196918639860261 0.407024093440139 0.598294908162997
"441" 0.641804610531663 0.401997669336855 0.259196227425059
"442" 0.707478084108891 0.347676692113932 1.50842864733643
"443" 0.0589829939725568 0.174570567473975 0.185848309094919
"444" 0.169426405928563 0.527490724562403 0.814508538032195
"445" 0.248055534811334 1.3006845257871 0.199958526926624
"446" 0.255256922541647 0.820976352204842 0.66084559375048
"447" 0.498835044610905 0.175396198487123 0.374322876802172
"448" 0.107463642756659 0.510033123612486 1.19734285669746
"449" 0.404216135215487 0.518359850790286 0.0962998379490882
"450" 0.605306364424635 0.34483862526505 0.72613512284015
"451" 0.0440654674148492 0.405068533147841 0.24082214831107
"452" 0.397956636276244 0.61618820291649 0.16008241406275
"453" 0.141282442842072 0.0676662549387962 0.966700010456948
"454" 0.562599157011654 0.770984434363955 0.107612733862228
"455" 0.431800310920634 1.23355115784962 1.4057857321274
"456" 0.562922675282302 3.41392556371256 0.202363240186666
"457" 0.0380931249296346 0.820092837309685 1.33957855001414
"458" 0.215000657397918 1.08938406014337 0.0835749153249226
"459" 0.401401019216317 0.478506717562505 1.88961546430042
"460" 2.80033986670597 1.22026960701963 0.0571264918080724
"461" 0.36130002180813 0.41870542632376 1.41988410752342
"462" 0.229963306171399 0.642757204638659 0.433730587596064
"463" 0.675870707027569 0.22750964206224 0.131704255119499
"464" 0.477057326764035 0.56638667825962 0.948646351645256
"465" 0.565588078757336 0.0977846389297993 0.314869845491082
"466" 0.30492534918796 1.28118592376766 0.339592194812311
"467" 1.20996031278384 0.189048006244797 0.198082750504949
"468" 0.235414335146148 0.870607956973475 1.75010279535856
"469" 1.67924832767209 0.369600342579968 1.34001785986261
"470" 0.992958691605696 0.0806655241465086 2.21875388566541
"471" 0.134939580489895 2.49408033043458 0.209299674893745
"472" 0.334649809649239 0.962426414391535 0.100897365242528
"473" 0.429953202681673 0.639070707273437 0.118073856421036
"474" 0.0298587758085001 0.445949607312352 0.869472033246836
"475" 0.0715624919584354 2.52173108912166 0.101605015770268
"476" 0.150246382484124 0.0839280199147717 0.298151641249927
"477" 0.282110308613987 0.396722625045017 0.0295910898679126
"478" 0.760636947604373 0.0134524035896469 0.256296520583035
"479" 1.91852810918466 0.603211698810938 0.132336175288172
"480" 0.824000864703118 0.901736740073068 0.220418372872246
"481" 0.277446829830006 2.42346646932825 0.240728541893238
"482" 0.358931266499261 0.200023485582052 0.242653959102339
"483" 0.294426618452364 0.114540242079787 1.38370071754603
"484" 0.266493979580786 0.4259416567268 0.147468990475569
"485" 0.627698037737085 0.406428498070019 1.24750762487479
"486" 0.377374014727863 0.534125787106446 0.391924593855627
"487" 0.755738700220574 0.751912904598944 0.545022750797824
"488" 1.14589454957286 0.631233207730914 0.258938197503351
"489" 0.341742916225548 0.581611071239871 0.0379318754902624
"490" 0.0586760896134146 1.33482190795095 0.28540319648272
"491" 1.09922195126218 0.517639135732932 0.108770105947376
"492" 0.83603611216618 0.423387061516591 0.236238892876459
